KEY_CODE,HYOSYO,CITYNAME,NAME,人口総数,男,女,世帯総数
12219042105,4,市原市,更級五丁目,-,-,-,-
122190422,3,市原市,五井,17178,9160,8018,8337
12219042201,4,市原市,五井,5902,3060,2842,2790
12219042202,4,市原市,五井,3086,1613,1473,1443
12219042203,4,市原市,五井,3622,1954,1668,1764
12219042204,4,市原市,五井,4448,2458,1990,2270
12219042205,4,市原市,五井,120,75,45,70
122190430,3,市原市,五井東,3135,1680,1455,1557
12219043001,4,市原市,五井東一丁目,1311,724,587,699
12219043002,4,市原市,五井東二丁目,832,430,402,372
12219043003,4,市原市,五井東三丁目,992,526,466,486
122190460,3,市原市,五井金杉,38,18,20,22
12219046001,4,市原市,五井金杉一丁目,29,12,17,13
12219046002,4,市原市,五井金杉二丁目,-,-,-,-
12219046003,4,市原市,五井金杉三丁目,-,-,-,-
12219046004,4,市原市,五井金杉四丁目,9,6,3,9
122190500,3,市原市,君塚,5695,3068,2627,2824
12219050000,4,市原市,君塚,-,-,-,-
12219050001,4,市原市,君塚一丁目,1354,740,614,648
12219050002,4,市原市,君塚二丁目,893,488,405,474
12219050003,4,市原市,君塚三丁目,960,534,426,499
12219050004,4,市原市,君塚四丁目,864,489,375,445
12219050005,4,市原市,君塚五丁目,1624,817,807,758
122190560,3,市原市,白金町,1924,1120,804,990
12219056001,4,市原市,白金町一丁目,372,222,150,176
12219056002,4,市原市,白金町二丁目,410,240,170,203
12219056003,4,市原市,白金町三丁目,288,172,116,137
12219056004,4,市原市,白金町四丁目,493,282,211,278
12219056005,4,市原市,白金町五丁目,198,114,84,114
12219056006,4,市原市,白金町六丁目,163,90,73,82
122190620,2,市原市,八幡海岸通,425,316,109,302
122190630,3,市原市,八幡浦,1,1,-,1
12219063001,4,市原市,八幡浦一丁目,1,1,-,1
12219063002,4,市原市,八幡浦二丁目,-,-,-,-
122190650,3,市原市,八幡,12240,6357,5883,6063
12219065001,4,市原市,八幡,8859,4561,4298,4299
12219065002,4,市原市,八幡,3381,1796,1585,1764
122190660,3,市原市,八幡北町,925,542,383,568
12219066001,4,市原市,八幡北町一丁目,379,238,141,271
12219066002,4,市原市,八幡北町二丁目,344,186,158,173
12219066003,4,市原市,八幡北町三丁目,202,118,84,124
122190690,3,市原市,八幡石塚,1367,741,626,671
12219069001,4,市原市,八幡石塚一丁目,648,351,297,307
12219069002,4,市原市,八幡石塚二丁目,719,390,329,364
122190710,2,市原市,五所,1951,1036,915,930
122190720,2,市原市,旭五所,956,497,459,459
122190730,2,市原市,東五所,1924,1056,868,1063
122190740,2,市原市,西五所,1594,864,730,860
122190750,2,市原市,西野谷,68,34,34,27
122190770,3,市原市,郡本,1791,903,888,718
12219077001,4,市原市,郡本一丁目,549,271,278,221
12219077002,4,市原市,郡本二丁目,436,215,221,188
12219077003,4,市原市,郡本三丁目,318,179,139,129
12219077004,4,市原市,郡本四丁目,313,155,158,119
12219077005,4,市原市,郡本五丁目,166,78,88,58
12219077006,4,市原市,郡本六丁目,9,5,4,3
122190840,3,市原市,藤井,1002,497,505,464
12219084001,4,市原市,藤井一丁目,311,147,164,142
12219084002,4,市原市,藤井二丁目,303,155,148,150
12219084003,4,市原市,藤井三丁目,388,195,193,172
12219084004,4,市原市,藤井四丁目,-,-,-,-
122190880,3,市原市,山田橋,1858,968,890,850
12219088000,4,市原市,山田橋,230,132,98,112
12219088001,4,市原市,山田橋一丁目,754,388,366,358
12219088002,4,市原市,山田橋二丁目,408,212,196,181
12219088003,4,市原市,山田橋三丁目,466,236,230,199
122190890,2,市原市,能満,4572,2225,2347,1839
122190920,3,市原市,門前,923,475,448,424
12219092001,4,市原市,門前一丁目,174,88,86,73
12219092002,4,市原市,門前二丁目,749,387,362,351
122190930,2,市原市,市原,825,406,419,380
122190940,2,市原市,山木,2287,1234,1053,1083
122190950,3,市原市,菊間,4646,2188,2458,2042
12219095000,4,市原市,菊間,3949,1873,2076,1733
12219095001,4,市原市,菊間,697,315,382,309
122190960,2,市原市,古市場,3117,1595,1522,1342
122190970,2,市原市,草刈,965,452,513,393
122190980,2,市原市,大厩,4301,2247,2054,1908
122190990,3,市原市,若宮,4079,1942,2137,1802
12219099001,4,市原市,若宮一丁目,763,365,398,350
12219099002,4,市原市,若宮二丁目,677,324,353,313
12219099003,4,市原市,若宮三丁目,584,277,307,262
12219099004,4,市原市,若宮四丁目,664,299,365,306
12219099005,4,市原市,若宮五丁目,544,269,275,223
12219099006,4,市原市,若宮六丁目,665,321,344,278
12219099007,4,市原市,若宮七丁目,182,87,95,70
122191060,2,市原市,姉崎海岸,33,30,3,29
122191070,2,市原市,椎津,3788,1906,1882,1613
122191080,3,市原市,椎の木台,1276,625,651,558
12219108001,4,市原市,椎の木台一丁目,674,338,336,290
12219108002,4,市原市,椎の木台二丁目,602,287,315,268
122191100,3,市原市,姉崎,11043,5943,5100,5554
12219110001,4,市原市,姉崎,5102,2632,2470,2429
12219110002,4,市原市,姉崎,5670,3166,2504,3015
12219110003,4,市原市,姉崎,271,145,126,110
122191110,2,市原市,片又木,103,54,49,40
122191120,2,市原市,迎田,303,158,145,141
122191130,2,市原市,不入斗,495,263,232,225
122191140,3,市原市,有秋台東,2435,1465,970,1103
12219114001,4,市原市,有秋台東一丁目,642,497,145,432
12219114002,4,市原市,有秋台東二丁目,602,350,252,268
12219114003,4,市原市,有秋台東三丁目,1191,618,573,403
122191170,3,市原市,有秋台西,1526,869,657,656
12219117001,4,市原市,有秋台西一丁目,762,462,300,371
12219117002,4,市原市,有秋台西二丁目,764,407,357,285
122191190,2,市原市,天羽田,440,214,226,144
122191200,2,市原市,深城,273,147,126,117
122191210,2,市原市,豊成,123,58,65,40
122191220,2,市原市,立野,305,148,157,106
122191230,2,市原市,畑木,287,138,149,154
122191240,2,市原市,柏原,266,110,156,80
122191250,2,市原市,白塚,618,302,316,279
122191260,2,市原市,今津朝山,1854,1023,831,958
122191270,3,市原市,青葉台,7259,3533,3726,3148
12219127001,4,市原市,青葉台一丁目,947,457,490,389
12219127002,4,市原市,青葉台二丁目,1072,533,539,476
12219127003,4,市原市,青葉台三丁目,1054,516,538,483
12219127004,4,市原市,青葉台四丁目,1018,501,517,428
12219127005,4,市原市,青葉台五丁目,639,306,333,270
12219127006,4,市原市,青葉台六丁目,912,430,482,393
12219127007,4,市原市,青葉台七丁目,1206,581,625,520
12219127008,4,市原市,青葉台八丁目,411,209,202,189
122191340,3,市原市,桜台,2882,1416,1466,1220
12219134001,4,市原市,桜台一丁目,559,264,295,214
12219134002,4,市原市,桜台二丁目,1015,504,511,427
12219134003,4,市原市,桜台三丁目,722,354,368,323
12219134004,4,市原市,桜台四丁目,586,294,292,256
122191380,3,市原市,泉台,3218,1602,1616,1264
12219138001,4,市原市,泉台一丁目,466,231,235,193
12219138002,4,市原市,泉台二丁目,762,381,381,282
12219138003,4,市原市,泉台三丁目,892,447,445,373
12219138004,4,市原市,泉台四丁目,565,278,287,237
12219138005,4,市原市,泉台五丁目,533,265,268,179
122191430,2,市原市,山倉,486,244,242,223
122191440,2,市原市,福増,709,346,363,248
122191450,2,市原市,海士有木,1115,572,543,453
122191460,2,市原市,大坪,513,274,239,214
122191470,2,市原市,新生,217,108,109,75
122191480,2,市原市,権現堂,212,102,110,77
122191490,2,市原市,糸久,87,46,41,33
122191500,2,市原市,宮原,193,105,88,95
122191510,2,市原市,分目,161,79,82,73
122191520,2,市原市,浅井小向,131,64,67,48
122191530,2,市原市,相川,77,43,34,34
122191540,2,市原市,新堀,709,311,398,186
122191550,2,市原市,武士,179,81,98,66
122191560,2,市原市,磯ケ谷,1237,718,519,412
122191570,2,市原市,松崎,326,164,162,121
122191580,2,市原市,大桶,189,85,104,69
122191590,2,市原市,新巻,121,60,61,48
122191600,2,市原市,川在,211,108,103,80
122191610,2,市原市,櫃狭,40,24,16,15
122191620,2,市原市,土宇,402,207,195,142
122191630,2,市原市,二日市場,270,113,157,80
122191640,2,市原市,山田,296,150,146,118
122191650,2,市原市,安須,164,78,86,52
122191660,2,市原市,高坂,99,51,48,39
122191670,3,市原市,光風台,5463,2697,2766,2269
12219167001,4,市原市,光風台一丁目,848,426,422,322
12219167002,4,市原市,光風台二丁目,731,372,359,308
12219167003,4,市原市,光風台三丁目,1288,633,655,572
12219167004,4,市原市,光風台四丁目,1389,684,705,577
12219167005,4,市原市,光風台五丁目,1207,582,625,490
122191720,2,市原市,久々津,157,81,76,64
122191730,2,市原市,潤井戸,1935,966,969,888
122191740,2,市原市,下野,324,156,168,131
122191750,2,市原市,永吉,243,128,115,107
122191760,2,市原市,番場,72,39,33,24
122191770,2,市原市,押沼,128,62,66,51
122191780,2,市原市,瀬又,3457,1690,1767,1577
122191790,2,市原市,中野,88,45,43,34
122191800,2,市原市,高田,105,51,54,41
122191810,2,市原市,高倉,91,45,46,42
122191820,2,市原市,東国吉,253,123,130,95
122191830,2,市原市,金剛地,337,174,163,130
122191840,2,市原市,奈良,148,75,73,53
122191850,2,市原市,古都辺,48,21,27,20
122191860,2,市原市,喜多,1527,753,774,640
122191870,2,市原市,犬成,329,177,152,121
122191880,2,市原市,大作,82,41,41,33
122191890,2,市原市,滝口,74,39,35,28
122191900,2,市原市,勝間,349,133,216,83
122191910,2,市原市,葉木,120,61,59,38
122191920,2,市原市,小田部,159,86,73,68
122191930,2,市原市,荻作,507,272,235,231
122191940,2,市原市,神崎,334,130,204,83
122191950,2,市原市,山之郷飛地,12,6,6,4
122191970,2,市原市,風戸,28,17,11,13
122191980,2,市原市,中高根,2488,1230,1258,1021
122191990,2,市原市,上高根,1617,816,801,687
122192000,2,市原市,馬立,2670,1333,1337,1081
122192010,2,市原市,上原,120,62,58,49
122192020,2,市原市,南岩崎,822,398,424,363
122192030,2,市原市,寺谷,204,108,96,77
122192040,2,市原市,栢橋,456,244,212,182
122192050,2,市原市,西国吉,1574,819,755,683
122192060,2,市原市,佐是,679,355,324,274
122192070,2,市原市,妙香,146,76,70,62
122192080,2,市原市,奉免,397,187,210,161
122192090,2,市原市,牛久,1643,817,826,757
122192100,2,市原市,皆吉,1413,723,690,615
122192110,2,市原市,金沢,65,34,31,27
122192120,2,市原市,大蔵,33,21,12,12
122192130,2,市原市,岩,74,39,35,29
122192140,2,市原市,藪,135,72,63,50
122192150,2,市原市,中,860,432,428,355
122192160,2,市原市,安久谷,173,81,92,75
122192170,2,市原市,米沢,307,151,156,122
122192180,2,市原市,真ケ谷,101,49,52,35
122192190,2,市原市,宿,171,78,93,61
122192200,2,市原市,島田,35,19,16,15
122192210,2,市原市,堀越,83,43,40,24
122192220,2,市原市,市場,55,25,30,20
122192230,2,市原市,奥野,111,58,53,44
122192240,2,市原市,水沢,47,23,24,17
122192250,2,市原市,原田,46,22,24,20
122192260,2,市原市,石川,1039,533,506,427
122192270,2,市原市,江子田,252,123,129,111
122192280,2,市原市,下矢田,352,173,179,132
122192290,2,市原市,矢田,82,40,42,30
122192300,2,市原市,池和田,225,115,110,97
122192310,2,市原市,鶴舞,1114,459,655,456
122192320,2,市原市,田尾,386,197,189,148
122192330,2,市原市,山小川,133,68,65,45
122192340,2,市原市,平蔵,381,202,179,156
122192350,2,市原市,米原,239,129,110,103
122192360,2,市原市,小草畑,67,33,34,29
122192380,2,市原市,外部田,94,49,45,36
122192390,2,市原市,久保,353,170,183,151
122192400,2,市原市,駒込,112,48,64,29
122192410,2,市原市,山口,120,62,58,48
122192420,2,市原市,養老,325,142,183,93
122192430,2,市原市,本郷,216,110,106,92
122192440,2,市原市,高滝,235,108,127,78
122192450,2,市原市,大和田,91,46,45,35
122192460,2,市原市,不入,113,53,60,45
122192470,2,市原市,新井,55,27,28,21
122192480,2,市原市,吉沢,164,108,56,39
122192490,2,市原市,古敷谷,292,153,139,127
122192500,2,市原市,小谷田,137,70,67,53
122192510,2,市原市,平野,102,54,48,42
122192520,2,市原市,大戸,81,44,37,33
122192530,2,市原市,飯給,186,88,98,80
122192540,2,市原市,万田野,271,109,162,49
122192550,2,市原市,柿木台,73,33,40,27
122192560,2,市原市,徳氏,146,67,79,56
122192570,2,市原市,田淵,209,106,103,84
122192580,2,市原市,月出,87,41,46,39
122192590,2,市原市,戸面,108,60,48,40
122192600,2,市原市,朝生原,244,116,128,110
122192610,2,市原市,石神,120,67,53,54
122192620,2,市原市,折津,99,51,48,42
122192630,2,市原市,大久保,77,38,39,34
122192640,2,市原市,国本,104,49,55,38
122192650,2,市原市,月崎,167,80,87,69
122192660,2,市原市,柳川,54,28,26,21
122192670,2,市原市,菅野,39,19,20,18
122192680,2,市原市,石塚,40,17,23,18
122192690,2,市原市,田淵旧日竹,120,66,54,42
122192700,3,市原市,辰巳台東,7483,3917,3566,3329
12219270001,4,市原市,辰巳台東一丁目,1029,529,500,385
12219270002,4,市原市,辰巳台東二丁目,1029,503,526,653
12219270003,4,市原市,辰巳台東三丁目,2741,1441,1300,1134
12219270004,4,市原市,辰巳台東四丁目,2133,1145,988,890
12219270005,4,市原市,辰巳台東五丁目,551,299,252,267
122192750,3,市原市,辰巳台西,3794,1963,1831,1613
12219275001,4,市原市,辰巳台西一丁目,900,441,459,345
12219275002,4,市原市,辰巳台西二丁目,1030,508,522,360
12219275003,4,市原市,辰巳台西三丁目,814,495,319,456
12219275004,4,市原市,辰巳台西四丁目,757,376,381,317
12219275005,4,市原市,辰巳台西五丁目,293,143,150,135
122192800,3,市原市,国分寺台中央,4500,2286,2214,1951
12219280001,4,市原市,国分寺台中央一丁目,658,320,338,293
12219280002,4,市原市,国分寺台中央二丁目,751,396,355,323
12219280003,4,市原市,国分寺台中央三丁目,538,292,246,282
12219280004,4,市原市,国分寺台中央四丁目,573,287,286,247
12219280005,4,市原市,国分寺台中央五丁目,703,371,332,279
12219280006,4,市原市,国分寺台中央六丁目,566,266,300,224
12219280007,4,市原市,国分寺台中央七丁目,711,354,357,303
122192810,3,市原市,東国分寺台,2367,1206,1161,1039
12219281001,4,市原市,東国分寺台一丁目,662,323,339,292
12219281002,4,市原市,東国分寺台二丁目,390,192,198,181
12219281003,4,市原市,東国分寺台三丁目,455,237,218,195
12219281004,4,市原市,東国分寺台四丁目,459,243,216,185
12219281005,4,市原市,東国分寺台五丁目,401,211,190,186
122192820,3,市原市,南国分寺台,2057,1019,1038,920
12219282001,4,市原市,南国分寺台一丁目,395,204,191,162
12219282002,4,市原市,南国分寺台二丁目,353,184,169,149
12219282003,4,市原市,南国分寺台三丁目,402,177,225,178
12219282004,4,市原市,南国分寺台四丁目,397,200,197,201
12219282005,4,市原市,南国分寺台五丁目,510,254,256,230
122192830,3,市原市,西国分寺台,1527,798,729,691
12219283001,4,市原市,西国分寺台一丁目,724,373,351,350
12219283002,4,市原市,西国分寺台二丁目,803,425,378,341
122192840,3,市原市,北国分寺台,3324,1669,1655,1411
12219284001,4,市原市,北国分寺台一丁目,610,304,306,264
12219284002,4,市原市,北国分寺台二丁目,582,289,293,251
12219284003,4,市原市,北国分寺台三丁目,475,236,239,195
12219284004,4,市原市,北国分寺台四丁目,1086,549,537,469
12219284005,4,市原市,北国分寺台五丁目,571,291,280,232
122192850,3,市原市,諏訪,1001,511,490,395
12219285001,4,市原市,諏訪一丁目,498,256,242,207
12219285002,4,市原市,諏訪二丁目,503,255,248,188
122192870,3,市原市,五井中央東,1540,829,711,998
12219287001,4,市原市,五井中央東一丁目,553,285,268,337
12219287002,4,市原市,五井中央東二丁目,987,544,443,661
122192880,3,市原市,千種,3515,1878,1637,1404
12219288001,4,市原市,千種一丁目,194,141,53,137
12219288002,4,市原市,千種二丁目,561,282,279,228
12219288003,4,市原市,千種三丁目,585,295,290,233
12219288004,4,市原市,千種四丁目,352,183,169,116
12219288005,4,市原市,千種五丁目,533,277,256,206
12219288006,4,市原市,千種六丁目,375,197,178,105
12219288007,4,市原市,千種七丁目,915,503,412,379
122192890,3,市原市,五井西,5750,3090,2660,2587
12219289001,4,市原市,五井西一丁目,358,197,161,187
12219289002,4,市原市,五井西二丁目,1206,662,544,546
12219289003,4,市原市,五井西三丁目,532,291,241,233
12219289004,4,市原市,五井西四丁目,1345,719,626,616
12219289005,4,市原市,五井西五丁目,800,430,370,378
12219289006,4,市原市,五井西六丁目,796,408,388,327
12219289007,4,市原市,五井西七丁目,713,383,330,300
122192900,3,市原市,五井中央西,1432,735,697,827
12219290001,4,市原市,五井中央西一丁目,743,394,349,444
12219290002,4,市原市,五井中央西二丁目,524,249,275,283
12219290003,4,市原市,五井中央西三丁目,165,92,73,100
122192910,3,市原市,ちはら台東,12362,6129,6233,4061
12219291001,4,市原市,ちはら台東一丁目,2500,1238,1262,755
12219291002,4,市原市,ちはら台東二丁目,1866,908,958,812
12219291003,4,市原市,ちはら台東三丁目,470,242,228,145
12219291004,4,市原市,ちはら台東四丁目,1236,598,638,392
12219291005,4,市原市,ちはら台東五丁目,698,350,348,304
12219291006,4,市原市,ちはら台東六丁目,1700,848,852,464
12219291007,4,市原市,ちはら台東七丁目,1307,650,657,386
12219291008,4,市原市,ちはら台東八丁目,1646,829,817,489
12219291009,4,市原市,ちはら台東九丁目,939,466,473,314
122192920,3,市原市,ちはら台西,7594,3654,3940,2767
12219292001,4,市原市,ちはら台西一丁目,1983,956,1027,782
12219292002,4,市原市,ちはら台西二丁目,865,406,459,372
12219292003,4,市原市,ちはら台西三丁目,393,188,205,142
12219292004,4,市原市,ちはら台西四丁目,1065,509,556,393
12219292005,4,市原市,ちはら台西五丁目,786,417,369,378
12219292006,4,市原市,ちはら台西六丁目,2502,1178,1324,700
122192930,3,市原市,ちはら台南,7337,3629,3708,2918
12219293001,4,市原市,ちはら台南一丁目,757,376,381,279
12219293002,4,市原市,ちはら台南二丁目,915,477,438,391
12219293003,4,市原市,ちはら台南三丁目,658,324,334,272
12219293004,4,市原市,ちはら台南四丁目,963,482,481,311
12219293005,4,市原市,ちはら台南五丁目,1927,941,986,772
12219293006,4,市原市,ちはら台南六丁目,2117,1029,1088,893
122192940,3,市原市,うるいど南,2462,1267,1195,860
12219294001,4,市原市,うるいど南一丁目,628,316,312,242
12219294002,4,市原市,うるいど南二丁目,615,324,291,219
12219294003,4,市原市,うるいど南三丁目,1219,627,592,399
12219294004,4,市原市,うるいど南四丁目,-,-,-,-
12219294005,4,市原市,うるいど南五丁目,-,-,-,-
12219294006,4,市原市,うるいど南六丁目,-,-,-,-
12219294007,4,市原市,うるいど南七丁目,-,-,-,-
122192960,3,市原市,姉崎西,1447,804,643,773
12219296001,4,市原市,姉崎西一丁目,395,238,157,246
12219296002,4,市原市,姉崎西二丁目,517,270,247,291
12219296003,4,市原市,姉崎西三丁目,535,296,239,236
122192970,3,市原市,姉崎東,538,285,253,269
12219297001,4,市原市,姉崎東一丁目,106,56,50,53
12219297002,4,市原市,姉崎東二丁目,280,144,136,138
12219297003,4,市原市,姉崎東三丁目,152,85,67,78
12220,1,流山市,,199849,98431,101418,83115
122200010,3,流山市,町丁字コード0010の計,5159,2549,2610,2218
12220001000,4,流山市,大字流山,1065,545,520,459
12220001001,4,流山市,流山一丁目,350,172,178,152
12220001002,4,流山市,流山二丁目,637,324,313,293
12220001003,4,流山市,流山三丁目,247,106,141,119
12220001004,4,流山市,流山四丁目,437,226,211,199
12220001005,4,流山市,流山五丁目,341,165,176,139
12220001006,4,流山市,流山六丁目,364,195,169,163
12220001007,4,流山市,流山七丁目,343,160,183,134
12220001008,4,流山市,流山八丁目,1018,496,522,396
12220001009,4,流山市,流山九丁目,357,160,197,164
122200021,3,流山市,加,6813,3369,3444,2883
12220002101,4,流山市,加一丁目,1856,921,935,755
12220002102,4,流山市,加二丁目,1029,488,541,436
12220002103,4,流山市,加三丁目,1667,832,835,723
12220002104,4,流山市,加四丁目,1138,565,573,476
12220002105,4,流山市,加五丁目,437,213,224,164
12220002106,4,流山市,加六丁目,686,350,336,329
122200022,2,流山市,大字加,119,62,57,50
122200030,2,流山市,三輪野山,1065,555,510,359
122200031,3,流山市,三輪野山,3794,1866,1928,1372
12220003101,4,流山市,三輪野山一丁目,1203,595,608,480
12220003102,4,流山市,三輪野山二丁目,1527,731,796,537
12220003103,4,流山市,三輪野山三丁目,743,375,368,231
12220003105,4,流山市,三輪野山五丁目,321,165,156,124
122200040,3,流山市,町丁字コード0040の計,6044,3007,3037,2327
12220004000,4,流山市,大字西平井,2938,1431,1507,1227
12220004001,4,流山市,西平井一丁目,1191,613,578,410
12220004002,4,流山市,西平井二丁目,886,439,447,311
12220004003,4,流山市,西平井三丁目,1029,524,505,379
122200050,3,流山市,町丁字コード0050の計,6327,3107,3220,2701
12220005000,4,流山市,大字鰭ケ崎,6210,3051,3159,2665
12220005002,4,流山市,鰭ケ崎二丁目,117,56,61,36
122200060,2,流山市,大字木,5818,2807,3011,1974
122200070,3,流山市,平和台,5537,2688,2849,2222
12220007001,4,流山市,平和台一丁目,500,232,268,209
12220007002,4,流山市,平和台二丁目,1223,605,618,465
12220007003,4,流山市,平和台三丁目,384,180,204,168
12220007004,4,流山市,平和台四丁目,1818,876,942,737
12220007005,4,流山市,平和台五丁目,1612,795,817,643
122200120,3,流山市,南流山,17556,8905,8651,8652
12220012001,4,流山市,南流山一丁目,2275,1154,1121,1194
12220012002,4,流山市,南流山二丁目,2686,1410,1276,1467
12220012003,4,流山市,南流山三丁目,1817,915,902,938
12220012004,4,流山市,南流山四丁目,1593,772,821,844
12220012005,4,流山市,南流山五丁目,1066,558,508,548
12220012006,4,流山市,南流山六丁目,3047,1543,1504,1480
12220012007,4,流山市,南流山七丁目,2553,1303,1250,1077
12220012008,4,流山市,南流山八丁目,2519,1250,1269,1104
122200150,2,流山市,大字深井新田,62,29,33,26
122200160,2,流山市,大字平方村新田,10,5,5,5
122200170,2,流山市,大字西深井,2869,1417,1452,1221
122200180,3,流山市,大字東深井,14109,7182,6927,6194
12220018001,4,流山市,大字東深井,6148,3239,2909,2909
12220018002,4,流山市,大字東深井,3056,1467,1589,1227
12220018003,4,流山市,大字東深井,4905,2476,2429,2058
122200190,2,流山市,大字平方,1149,583,566,455
122200200,3,流山市,美原,3227,1595,1632,1360
12220020001,4,流山市,美原一丁目,1095,555,540,479
12220020002,4,流山市,美原二丁目,285,146,139,108
12220020003,4,流山市,美原三丁目,746,371,375,304
12220020004,4,流山市,美原四丁目,1101,523,578,469
122200210,2,流山市,大字中野久木,1289,610,679,486
122200220,2,流山市,大字北,493,240,253,203
122200230,2,流山市,大字小屋,196,82,114,39
122200240,2,流山市,大字上新宿,242,124,118,87
122200250,2,流山市,大字上新宿新田,13,7,6,5
122200260,2,流山市,大字南,192,92,100,81
122200270,2,流山市,大字桐ケ谷,60,24,36,23
122200280,2,流山市,大字谷,16,9,7,6
122200290,2,流山市,大字上貝塚,90,43,47,35
122200300,2,流山市,大字下花輪,227,128,99,95
122200310,2,流山市,大字大畔,143,66,77,50
122200330,3,流山市,江戸川台東,4868,2306,2562,2166
12220033001,4,流山市,江戸川台東一丁目,999,473,526,436
12220033002,4,流山市,江戸川台東二丁目,861,404,457,385
12220033003,4,流山市,江戸川台東三丁目,1800,861,939,794
12220033004,4,流山市,江戸川台東四丁目,1208,568,640,551
122200340,3,流山市,江戸川台西,3634,1709,1925,1647
12220034001,4,流山市,江戸川台西一丁目,752,362,390,360
12220034002,4,流山市,江戸川台西二丁目,826,383,443,403
12220034003,4,流山市,江戸川台西三丁目,1077,498,579,471
12220034004,4,流山市,江戸川台西四丁目,979,466,513,413
122200350,2,流山市,若葉台,1260,599,661,517
122200360,2,流山市,こうのす台,2214,1052,1162,849
122200370,3,流山市,富士見台,2615,1239,1376,1122
12220037001,4,流山市,富士見台一丁目,879,407,472,358
12220037002,4,流山市,富士見台二丁目,1555,745,810,697
12220037003,4,流山市,富士見台,181,87,94,67
122200400,3,流山市,宮園,2415,1174,1241,974
12220040001,4,流山市,宮園一丁目,382,186,196,156
12220040002,4,流山市,宮園二丁目,850,402,448,367
12220040003,4,流山市,宮園三丁目,1183,586,597,451
122200410,3,流山市,思井,244,130,114,95
12220041000,4,流山市,思井,232,123,109,91
12220041001,4,流山市,思井一丁目,12,7,5,4
122200420,2,流山市,中,413,211,202,210
122200430,2,流山市,芝崎,86,45,41,35
122200440,2,流山市,古間木,1131,544,587,435
122200450,2,流山市,前平井,645,335,310,391
122200460,2,流山市,後平井,1709,832,877,634
122200470,2,流山市,市野谷,2202,1093,1109,742
122200480,3,流山市,野々下,7942,3879,4063,3211
12220048001,4,流山市,野々下一丁目,325,130,195,88
12220048002,4,流山市,野々下二丁目,169,41,128,4
12220048003,4,流山市,野々下三丁目,2409,1206,1203,1084
12220048004,4,流山市,野々下四丁目,1266,631,635,458
12220048005,4,流山市,野々下五丁目,1993,1003,990,830
12220048006,4,流山市,野々下六丁目,1780,868,912,747
122200490,3,流山市,長崎,1492,740,752,622
12220049001,4,流山市,長崎一丁目,1116,551,565,468
12220049002,4,流山市,長崎二丁目,376,189,187,154
122200500,2,流山市,前ケ崎,4104,1999,2105,1716
122200510,3,流山市,向小金,9642,4667,4975,4135
12220051001,4,流山市,向小金一丁目,2462,1146,1316,1168
12220051002,4,流山市,向小金二丁目,2852,1398,1454,1199
12220051003,4,流山市,向小金三丁目,3450,1688,1762,1446
12220051004,4,流山市,向小金四丁目,878,435,443,322
122200520,2,流山市,名都借,2460,1229,1231,997
122200530,2,流山市,駒木,4015,2002,2013,1685
122200540,2,流山市,駒木台,2373,1161,1212,997
122200550,2,流山市,青田,840,389,451,340
122200570,2,流山市,美田,1642,805,837,676
122200600,3,流山市,東初石,9321,4481,4840,4025
12220060001,4,流山市,東初石一丁目,1478,706,772,656
12220060002,4,流山市,東初石二丁目,2377,1154,1223,1029
12220060003,4,流山市,東初石三丁目,4157,1990,2167,1753
12220060004,4,流山市,東初石四丁目,1309,631,678,587
122200610,3,流山市,西初石,10609,5169,5440,4354
12220061001,4,流山市,西初石一丁目,1424,695,729,449
12220061002,4,流山市,西初石二丁目,3250,1606,1644,1349
12220061003,4,流山市,西初石三丁目,2152,1024,1128,971
12220061004,4,流山市,西初石四丁目,3157,1543,1614,1359
12220061005,4,流山市,西初石五丁目,626,301,325,226
122200620,3,流山市,松ケ丘,6891,3415,3476,3039
12220062001,4,流山市,松ケ丘一丁目,857,485,372,542
12220062002,4,流山市,松ケ丘二丁目,1141,528,613,529
12220062003,4,流山市,松ケ丘三丁目,756,407,349,331
12220062004,4,流山市,松ケ丘四丁目,1023,457,566,424
12220062005,4,流山市,松ケ丘五丁目,2673,1329,1344,1036
12220062006,4,流山市,松ケ丘六丁目,441,209,232,177
122200630,2,流山市,西松ケ丘,545,266,279,262
122200640,2,流山市,鰭ケ崎,851,425,426,382
122200650,3,流山市,おおたかの森北,9241,4616,4625,3525
12220065001,4,流山市,おおたかの森北一丁目,3653,1798,1855,1546
12220065002,4,流山市,おおたかの森北二丁目,2658,1308,1350,895
12220065003,4,流山市,おおたかの森北三丁目,2930,1510,1420,1084
122200660,3,流山市,おおたかの森南,7628,3732,3896,2727
12220066002,4,流山市,おおたかの森南二丁目,2153,1075,1078,741
12220066003,4,流山市,おおたかの森南三丁目,1714,836,878,586
12220066010,4,流山市,おおたかの森南一丁目,3430,1646,1784,1290
12220066011,4,流山市,おおたかの森南一丁目,331,175,156,110
122200670,3,流山市,おおたかの森東,9131,4530,4601,3316
12220067001,4,流山市,おおたかの森東一丁目,3164,1544,1620,1151
12220067002,4,流山市,おおたかの森東二丁目,1596,797,799,525
12220067003,4,流山市,おおたかの森東三丁目,1001,501,500,359
12220067004,4,流山市,おおたかの森東四丁目,3370,1688,1682,1281
122200680,3,流山市,おおたかの森西,5067,2506,2561,2160
12220068001,4,流山市,おおたかの森西一丁目,2840,1417,1423,1267
12220068002,4,流山市,おおたかの森西二丁目,322,155,167,111
