罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東１丁目,2022-03-14,07,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東１丁目,2022-06-14,21,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東１丁目,2022-08-15,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東１丁目,2022-11-05,08,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東２丁目,2022-07-15,07,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東３丁目,2022-04-15,17,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東３丁目,2022-06-08,19,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東３丁目,2022-09-14,22,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東３丁目,2022-11-02,18,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,大学生,施錠した
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,江戸川台東３丁目,2022-11-04,19,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,大字南,2022-04-03,15,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,南流山８丁目,2022-09-05,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,流山,江戸川台交番,122203,千葉県,流山市,若葉台,2022-04-05,16,道路上,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,市野谷,2022-01-22,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,市野谷,2022-06-30,19,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,野々下５丁目,2022-07-22,20,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-03-03,07,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-03-29,06,駐車（輪）場,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-03-30,13,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-03-30,14,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-03-30,15,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-03-30,15,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-03-31,06,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-03-31,08,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-03-31,13,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-04-01,07,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-05-28,08,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-07-06,17,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-08-01,14,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-08-19,14,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-09-14,07,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-12-02,09,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北１丁目,2022-12-25,14,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北２丁目,2021-12-29,14,一戸建住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北３丁目,2022-03-01,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北３丁目,2022-03-01,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森北３丁目,2022-03-01,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-01-25,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-02-28,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-03-11,19,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-04-25,17,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-06-14,08,駐車（輪）場,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-06-19,18,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-07-03,09,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-07-17,11,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-08-31,23,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-09-16,16,その他,その他,20歳代,大学生,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-09-19,17,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-10-30,21,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-11-06,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西１丁目,2022-11-30,11,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西２丁目,2022-09-04,21,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森西３丁目,2022-06-25,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森東１丁目,2022-02-16,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森東１丁目,2022-07-17,11,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森東１丁目,2022-07-17,11,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森東３丁目,2022-09-25,18,その他,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森東３丁目,2022-10-04,21,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森東４丁目,2022-07-27,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,おおたかの森南１丁目,2022-04-23,09,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,流山,流山セントラルパーク駅前駐在所,122203,千葉県,流山市,後平井,2022-12-07,19,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,流山,流山セントラルパーク駅前駐在所,122203,千葉県,流山市,大字鰭ケ崎,2022-06-09,22,一戸建住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,流山,流山セントラルパーク駅前駐在所,122203,千葉県,流山市,西平井３丁目,2022-08-09,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,流山２丁目,2022-01-10,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,流山４丁目,2022-10-28,22,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,流山８丁目,2022-12-10,05,一戸建住宅,その他,40歳代,その他,施錠した
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,流山９丁目,2021-10-08,18,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,平和台２丁目,2022-11-30,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,平和台３丁目,2022-03-23,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,平和台５丁目,2022-08-22,15,道路上,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,大字三輪野山,2022-08-17,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,加３丁目,2022-05-08,15,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,加３丁目,2022-09-19,20,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,加４丁目,2022-11-30,19,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠した
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,三輪野山２丁目,2022-04-21,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,流山,流山中央交番,122203,千葉県,流山市,三輪野山２丁目,2022-04-24,11,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字西深井,2022-04-28,16,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字西深井,2022-05-25,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字西深井,2022-07-08,11,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2021-11-22,16,その他,その他,65-69歳,その他,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-03-06,14,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-03-13,09,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-04-01,09,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-04-17,22,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-05-08,16,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-06-01,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-06-03,06,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-06-04,15,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-07-07,15,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-07-26,09,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-08-12,16,その他,その他,20歳代,大学生,施錠した
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-08-26,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-09-17,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,流山,運河交番,122203,千葉県,流山市,大字東深井,2022-11-03,08,一戸建住宅,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,流山,鰭ケ崎駐在所,122203,千葉県,流山市,大字鰭ケ崎,2022-06-03,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,流山,鰭ケ崎駐在所,122203,千葉県,流山市,鰭ケ崎２丁目,2022-05-15,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,原町,2022-01-30,20,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,東寺山町,2022-06-29,23,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,東寺山町,2022-10-28,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台１丁目,2022-04-03,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台１丁目,2022-04-23,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台１丁目,2022-05-02,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台１丁目,2022-05-18,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台１丁目,2022-05-28,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台３丁目,2022-05-08,22,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台４丁目,2022-08-15,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台５丁目,2022-03-10,20,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台５丁目,2022-06-26,15,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,御成台２丁目,2022-07-14,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北１丁目,2022-02-26,07,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北１丁目,2022-05-12,13,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-01-26,15,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-03-31,09,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-04-26,22,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-05-11,07,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-05-15,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-05-28,14,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-06-09,19,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-06-10,12,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-07-15,15,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-07-25,15,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-08-01,08,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-08-02,12,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-08-04,12,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-08-25,09,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-08-26,17,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-09-02,08,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-10-03,12,道路上,その他,10歳代,大学生,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-10-08,15,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-10-10,19,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-10-12,16,その他,その他,10歳代,大学生,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-10-19,08,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-11-19,21,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-12-06,16,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-12-12,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-12-20,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2022-12-24,09,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北４丁目,2022-04-09,22,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北４丁目,2022-09-27,20,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台西１丁目,2022-10-04,17,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台西２丁目,2022-06-13,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台西２丁目,2022-07-30,17,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台西３丁目,2022-01-06,14,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台東１丁目,2022-06-02,16,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台東３丁目,2021-12-28,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台東４丁目,2022-02-16,15,一戸建住宅,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台東４丁目,2022-06-20,16,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台東４丁目,2022-08-08,16,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台南２丁目,2022-03-10,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台南３丁目,2022-03-15,06,一戸建住宅,その他,40歳代,その他,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台南３丁目,2022-04-27,06,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台南４丁目,2022-09-01,16,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉東,大宮交番,121045,千葉県,千葉市若葉区,大宮台６丁目,2022-01-30,17,一戸建住宅,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,千葉東,大宮交番,121045,千葉県,千葉市若葉区,大宮台６丁目,2022-10-02,17,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台１丁目,2022-09-02,12,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台２丁目,2022-01-25,23,一戸建住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台２丁目,2022-08-14,12,一戸建住宅,その他,30歳代,その他,施錠した
